satisfaction,evaluation,averageMonthlyHours,yearsAtCompany,turnover
99.0,90.0,269,3,0
76.0,71.0,267,2,0
14.0,98.0,269,5,0
57.0,86.0,275,2,0
52.0,82.0,271,2,0
71.0,55.0,290,3,0
27.0,75.0,263,3,0
49.0,52.0,266,2,0
59.0,50.0,278,2,0
24.0,65.0,260,5,0
18.0,87.0,259,4,0
73.0,62.0,269,3,0
78.0,63.0,277,6,0
94.0,73.0,273,2,0
86.0,53.0,285,3,0
97.0,88.0,286,2,0
49.0,54.0,288,3,0
82.0,48.0,281,6,0
86.0,64.0,275,2,0
30.0,39.0,266,3,0
70.0,38.0,264,2,0
80.0,78.0,255,3,0
36.0,63.0,275,4,0
40.0,61.0,279,2,0
80.0,58.0,272,2,0
98.0,73.0,272,4,0
92.0,67.0,270,3,0
68.0,100.0,272,4,0
100.0,59.0,266,3,0
80.0,54.0,251,4,0
85.0,69.0,300,4,0
69.0,60.0,265,2,0
57.0,52.0,279,2,0
33.0,72.0,268,2,0
19.0,48.0,267,3,0
50.0,63.0,277,2,0
52.0,88.0,267,4,0
13.0,52.0,288,3,0
18.0,73.0,278,5,0
86.0,64.0,292,3,0
86.0,59.0,283,3,0
16.0,76.0,277,6,0
43.0,46.0,269,3,0
79.0,63.0,276,2,0
51.0,67.0,274,3,0
83.0,55.0,281,3,0
61.0,45.0,288,3,0
65.0,57.0,283,2,0
95.0,83.0,276,2,0
63.0,64.0,268,4,0
72.0,60.0,280,2,0
80.0,57.0,263,3,0
70.0,57.0,286,4,0
45.0,79.0,277,6,0
64.0,85.0,278,2,0
94.0,48.0,286,4,0
57.0,76.0,293,2,0
35.0,56.0,280,2,0
75.0,81.0,279,4,0
70.0,92.0,280,3,0
70.0,47.0,282,3,0
61.0,62.0,291,3,0
78.0,87.0,299,3,0
97.0,77.0,289,2,0
51.0,76.0,268,2,0
56.0,71.0,270,3,0
87.0,55.0,277,3,0
64.0,78.0,294,3,0
60.0,85.0,267,2,0
90.0,76.0,270,2,0
54.0,62.0,264,2,0
23.0,80.0,283,3,0
80.0,81.0,288,4,0
23.0,78.0,273,6,0
81.0,51.0,300,2,0
35.0,60.0,275,5,0
67.0,80.0,284,2,0
46.0,60.0,288,5,0
84.0,98.0,287,5,0
92.0,79.0,270,4,0
75.0,93.0,256,3,0
70.0,57.0,277,2,0
70.0,75.0,276,3,0
90.0,81.0,289,5,0
80.0,100.0,279,2,0
50.0,65.0,270,6,0
84.0,72.0,269,2,0
48.0,94.0,258,2,0
98.0,87.0,268,6,0
64.0,96.0,306,4,0
58.0,53.0,264,4,0
66.0,89.0,289,3,0
76.0,98.0,271,2,0
32.0,42.0,279,3,0
49.0,87.0,285,2,0
81.0,51.0,271,2,0
42.0,48.0,278,5,0
17.0,85.0,272,3,0
49.0,59.0,271,3,0
34.0,69.0,289,2,0
86.0,81.0,266,4,0
51.0,71.0,307,3,0
49.0,99.0,274,3,0
49.0,63.0,258,2,0
51.0,59.0,271,3,0
64.0,52.0,270,3,0
62.0,85.0,262,2,0
81.0,52.0,267,6,0
95.0,57.0,270,3,0
88.0,66.0,272,4,0
87.0,68.0,271,4,0
73.0,68.0,281,2,0
98.0,73.0,265,3,0
77.0,48.0,277,6,0
76.0,99.0,275,3,0
21.0,93.0,253,2,0
72.0,63.0,275,3,0
41.0,56.0,293,2,0
90.0,56.0,273,2,0
96.0,90.0,270,2,0
61.0,48.0,273,3,0
60.0,80.0,284,2,0
50.0,76.0,278,4,0
79.0,61.0,272,2,0
32.0,69.0,283,3,0
85.0,59.0,271,3,0
90.0,62.0,282,2,0
74.0,54.0,284,2,0
21.0,76.0,278,4,0
91.0,61.0,273,3,0
90.0,66.0,277,2,0
74.0,99.0,281,3,0
76.0,75.0,273,2,0
45.0,61.0,276,5,0
73.0,63.0,284,2,0
60.0,73.0,272,5,0
80.0,77.0,282,2,0
53.0,70.0,289,3,0
97.0,63.0,286,3,0
64.0,99.0,268,2,0
92.0,59.0,270,5,0
60.0,57.0,264,3,0
100.0,60.0,270,4,0
69.0,63.0,279,2,0
53.0,45.0,278,5,0
63.0,58.0,284,2,0
57.0,89.0,284,3,0
79.0,45.0,271,6,0
68.0,92.0,268,6,0
56.0,61.0,275,2,0
48.0,51.0,267,2,0
59.0,67.0,276,2,0
34.0,76.0,264,5,0
98.0,87.0,269,4,0
36.0,45.0,289,3,0
60.0,58.0,288,2,0
24.0,54.0,275,4,0
67.0,72.0,276,3,0
17.0,60.0,252,6,0
57.0,58.0,285,3,0
70.0,85.0,277,2,0
73.0,62.0,273,3,0
61.0,86.0,273,5,0
95.0,96.0,276,2,0
85.0,55.0,276,4,0
72.0,90.0,277,3,0
84.0,66.0,284,3,0
57.0,47.0,276,2,0
69.0,69.0,282,4,0
57.0,68.0,274,3,0
52.0,59.0,273,4,0
56.0,55.0,273,2,0
75.0,74.0,273,3,0
98.0,75.0,266,4,0
48.0,55.0,286,3,0
35.0,67.0,282,3,0
66.0,93.0,268,2,0
79.0,90.0,297,3,0
86.0,53.0,279,3,0
88.0,100.0,293,2,0
83.0,64.0,274,3,0
80.0,64.0,272,2,0
64.0,69.0,287,3,0
72.0,59.0,267,2,0
67.0,61.0,272,2,0
75.0,70.0,277,2,0
65.0,95.0,283,2,0
98.0,98.0,283,6,0
68.0,80.0,278,2,0
52.0,37.0,297,4,0
68.0,93.0,270,2,0
92.0,74.0,249,3,0
86.0,79.0,266,6,0
50.0,99.0,266,2,0
35.0,37.0,272,2,0
76.0,97.0,275,3,0
66.0,95.0,282,2,0
58.0,71.0,290,3,0
55.0,97.0,270,4,0
90.0,53.0,282,3,0
75.0,71.0,293,3,0
90.0,63.0,285,3,0
14.0,54.0,269,4,0
86.0,57.0,287,3,0
56.0,84.0,276,4,0
54.0,63.0,291,2,0
36.0,80.0,261,4,0
82.0,59.0,287,3,0
49.0,42.0,273,3,0
77.0,97.0,288,2,0
64.0,83.0,264,3,0
93.0,53.0,276,3,0
96.0,94.0,275,3,0
60.0,97.0,278,2,0
58.0,55.0,261,5,0
52.0,49.0,278,3,0
74.0,79.0,266,3,0
64.0,99.0,275,2,0
93.0,59.0,278,3,0
76.0,49.0,294,3,0
50.0,54.0,267,2,0
79.0,55.0,273,3,0
97.0,95.0,273,2,0
60.0,49.0,285,4,0
84.0,73.0,270,5,0
75.0,99.0,260,3,0
24.0,91.0,261,2,0
24.0,91.0,270,6,0
51.0,58.0,288,3,0
50.0,88.0,263,3,0
66.0,36.0,268,6,0
97.0,77.0,280,4,0
61.0,50.0,269,3,0
77.0,49.0,275,2,0
74.0,64.0,286,3,0
92.0,98.0,275,3,0
78.0,99.0,277,2,0
56.0,57.0,277,3,0
82.0,63.0,272,3,0
26.0,98.0,269,5,0
69.0,85.0,268,3,0
78.0,83.0,271,3,0
67.0,86.0,267,3,0
77.0,91.0,276,3,0
80.0,63.0,260,2,0
51.0,51.0,280,2,0
77.0,52.0,295,3,0
65.0,71.0,274,2,0
58.0,53.0,277,5,0
67.0,39.0,265,6,0
33.0,39.0,270,3,0
78.0,66.0,268,5,0
58.0,83.0,279,3,0
63.0,59.0,293,4,0
63.0,51.0,280,4,0
59.0,55.0,282,4,0
60.0,90.0,275,3,0
93.0,90.0,270,3,0
78.0,77.0,273,4,0
65.0,60.0,271,2,0
100.0,61.0,260,2,0
96.0,100.0,288,4,0
54.0,97.0,274,3,0
98.0,69.0,273,4,0
34.0,59.0,279,2,0
71.0,53.0,270,2,0
64.0,64.0,278,2,0
71.0,93.0,268,2,0
58.0,63.0,272,2,0
87.0,96.0,269,3,0
58.0,85.0,275,3,0
87.0,67.0,272,2,0
72.0,86.0,278,3,0
67.0,83.0,251,2,0
53.0,97.0,285,3,0
78.0,61.0,269,2,0
19.0,63.0,267,5,0
100.0,88.0,273,4,0
75.0,75.0,287,2,0
29.0,66.0,281,2,0
37.0,70.0,270,2,0
78.0,50.0,280,2,0
24.0,64.0,285,4,0
49.0,70.0,277,3,0
18.0,64.0,284,5,0
76.0,85.0,269,3,0
50.0,97.0,282,3,0
82.0,94.0,277,2,0
97.0,94.0,298,3,0
72.0,90.0,270,2,0
98.0,64.0,267,3,0
76.0,73.0,269,2,0
72.0,88.0,263,3,0
96.0,91.0,279,5,0
62.0,78.0,278,3,0
25.0,98.0,253,5,0
82.0,56.0,261,3,0
59.0,90.0,280,2,0
94.0,73.0,268,3,0
72.0,88.0,288,3,0
53.0,78.0,260,3,0
67.0,83.0,272,3,0
99.0,52.0,283,2,0
64.0,53.0,266,3,0
61.0,57.0,281,3,0
89.0,85.0,274,2,0
61.0,70.0,276,4,0
90.0,74.0,270,2,0
96.0,51.0,284,3,0
62.0,55.0,278,3,0
89.0,57.0,284,2,0
52.0,67.0,286,3,0
66.0,99.0,271,2,0
96.0,60.0,281,2,0
95.0,89.0,268,4,0
75.0,98.0,279,4,0
39.0,87.0,273,5,0
93.0,69.0,268,2,0
44.0,54.0,271,3,0
90.0,67.0,272,2,0
75.0,81.0,261,3,0
45.0,75.0,275,2,0
42.0,60.0,278,3,0
99.0,82.0,285,2,0
89.0,91.0,283,2,0
96.0,90.0,291,4,0
50.0,46.0,260,3,0
59.0,59.0,270,3,0
57.0,69.0,271,2,0
100.0,87.0,276,2,0
60.0,59.0,270,2,0
21.0,85.0,265,6,0
63.0,83.0,270,2,0
80.0,82.0,291,3,0
51.0,96.0,265,4,0
89.0,96.0,292,3,0
83.0,58.0,291,3,0
77.0,74.0,280,3,0
79.0,99.0,277,2,0
63.0,85.0,268,2,0
68.0,48.0,275,2,0
74.0,69.0,287,2,0
49.0,67.0,284,4,0
46.0,55.0,272,2,0
90.0,91.0,270,3,0
70.0,67.0,293,3,0
84.0,71.0,259,2,0
89.0,77.0,294,4,0
59.0,87.0,278,2,0
57.0,72.0,295,3,0
53.0,49.0,279,3,0
83.0,89.0,274,3,0
51.0,66.0,280,2,0
78.0,61.0,287,3,0
52.0,69.0,276,3,0
42.0,50.0,281,4,0
61.0,38.0,288,3,0
85.0,100.0,289,3,0
17.0,85.0,285,5,0
79.0,52.0,266,2,0
56.0,98.0,274,3,0
50.0,73.0,289,2,0
51.0,53.0,278,2,0
77.0,67.0,254,4,0
84.0,90.0,281,3,0
21.0,49.0,265,3,0
65.0,57.0,282,3,0
95.0,87.0,261,3,0
80.0,75.0,280,2,0
77.0,85.0,284,2,0
57.0,70.0,266,3,0
92.0,55.0,294,3,0
100.0,71.0,269,2,0
85.0,67.0,274,3,0
57.0,80.0,265,3,0
66.0,68.0,278,3,0
85.0,80.0,290,3,0
99.0,50.0,284,2,0
91.0,82.0,275,4,0
96.0,97.0,278,3,0
49.0,52.0,271,2,0
39.0,85.0,281,5,0
87.0,74.0,273,2,0
19.0,85.0,307,4,0
90.0,83.0,264,4,0
50.0,50.0,301,2,0
70.0,90.0,252,2,0
52.0,55.0,274,3,0
71.0,69.0,269,3,0
40.0,41.0,265,3,0
96.0,53.0,267,4,0
86.0,92.0,283,3,0
68.0,85.0,272,2,0
56.0,64.0,287,2,0
65.0,56.0,272,2,0
98.0,61.0,272,3,0
18.0,51.0,285,6,0
66.0,65.0,263,2,0
14.0,51.0,280,5,0
94.0,80.0,280,3,0
56.0,100.0,293,2,0
56.0,80.0,275,4,0
59.0,89.0,259,3,0
63.0,62.0,271,5,0
97.0,88.0,272,3,0
76.0,70.0,281,3,0
85.0,58.0,287,4,0
23.0,73.0,260,4,0
68.0,62.0,273,5,0
71.0,73.0,272,3,0
50.0,59.0,280,2,0
61.0,70.0,282,3,0
99.0,65.0,288,2,0
97.0,86.0,282,3,0
82.0,71.0,271,2,0
72.0,68.0,263,5,0
53.0,74.0,302,2,0
55.0,87.0,293,3,0
52.0,53.0,273,4,0
80.0,81.0,273,2,0
51.0,95.0,278,3,0
66.0,65.0,286,3,0
56.0,43.0,274,3,0
50.0,84.0,277,3,0
94.0,78.0,275,2,0
42.0,80.0,291,6,0
60.0,61.0,248,3,0
55.0,71.0,289,3,0
76.0,72.0,278,4,0
84.0,74.0,269,3,0
33.0,62.0,276,6,0
61.0,95.0,283,5,0
91.0,93.0,279,4,0
73.0,74.0,258,3,0
87.0,67.0,292,4,0
38.0,42.0,255,4,0
80.0,51.0,296,3,0
69.0,80.0,294,3,0
99.0,92.0,282,5,0
92.0,76.0,274,2,0
60.0,88.0,302,2,0
89.0,93.0,294,3,0
91.0,93.0,272,2,0
35.0,52.0,283,2,0
88.0,68.0,287,2,0
66.0,69.0,286,3,0
21.0,55.0,280,2,0
78.0,64.0,264,2,0
21.0,96.0,284,5,0
64.0,94.0,286,2,0
68.0,95.0,289,2,0
99.0,87.0,282,4,0
85.0,55.0,276,5,0
86.0,51.0,272,2,0
89.0,98.0,286,3,0
49.0,85.0,283,3,0
76.0,97.0,278,2,0
79.0,87.0,268,3,0
89.0,64.0,281,2,0
34.0,51.0,274,3,0
81.0,92.0,287,3,0
96.0,70.0,277,2,0
70.0,87.0,279,2,0
92.0,61.0,283,2,0
50.0,76.0,276,3,0
75.0,72.0,280,3,0
42.0,38.0,294,4,0
29.0,40.0,285,3,0
91.0,48.0,286,3,0
55.0,97.0,255,4,0
57.0,81.0,281,3,0
27.0,48.0,264,6,0
70.0,43.0,273,3,0
63.0,68.0,282,2,0
97.0,63.0,298,2,0
28.0,52.0,279,4,0
70.0,60.0,274,2,0
83.0,51.0,276,3,0
22.0,76.0,277,6,0
55.0,47.0,278,2,0
33.0,77.0,270,3,0
50.0,78.0,267,3,0
93.0,88.0,285,3,0
77.0,66.0,275,4,0
93.0,97.0,280,4,0
72.0,100.0,265,2,0
78.0,53.0,268,2,0
55.0,75.0,274,2,0
39.0,86.0,275,2,0
67.0,78.0,285,3,0
61.0,89.0,260,2,0
60.0,69.0,265,5,0
48.0,64.0,291,2,0
75.0,84.0,290,3,0
87.0,58.0,273,3,0
51.0,54.0,267,4,0
63.0,90.0,283,4,0
60.0,57.0,271,2,0
70.0,99.0,272,3,0
50.0,99.0,291,3,0
59.0,51.0,288,3,0
52.0,39.0,282,4,0
55.0,49.0,280,3,0
81.0,62.0,267,3,0
94.0,98.0,296,3,0
98.0,61.0,281,3,0
83.0,84.0,261,2,0
93.0,62.0,280,3,0
99.0,54.0,272,2,0
55.0,57.0,283,3,0
96.0,83.0,272,3,0
28.0,77.0,286,3,0
97.0,60.0,277,5,0
80.0,78.0,265,3,0
75.0,55.0,283,3,0
89.0,88.0,291,3,0
60.0,76.0,301,2,0
73.0,98.0,264,2,0
88.0,75.0,282,2,0
50.0,70.0,275,3,0
53.0,78.0,289,5,0
95.0,43.0,269,2,0
94.0,53.0,267,3,0
49.0,80.0,280,4,0
59.0,57.0,283,4,0
51.0,91.0,263,2,0
66.0,66.0,293,3,0
76.0,94.0,270,6,0
12.0,59.0,257,6,0
84.0,65.0,251,3,0
94.0,81.0,280,3,0
63.0,84.0,267,3,0
79.0,99.0,277,3,0
85.0,68.0,290,2,0
74.0,52.0,271,3,0
23.0,75.0,276,3,0
62.0,51.0,271,2,0
36.0,56.0,256,6,0
70.0,83.0,287,3,0
57.0,75.0,278,4,0
83.0,99.0,273,3,0
71.0,96.0,290,2,0
23.0,72.0,275,3,0
59.0,69.0,289,2,0
69.0,61.0,262,3,0
63.0,81.0,280,3,0
90.0,59.0,286,4,0
31.0,57.0,284,4,0
92.0,62.0,282,2,0
96.0,87.0,273,3,0
66.0,51.0,287,4,0
48.0,97.0,270,2,0
15.0,55.0,258,3,0
59.0,79.0,275,4,0
66.0,85.0,271,5,0
69.0,92.0,297,2,0
65.0,79.0,273,4,0
58.0,94.0,276,3,0
72.0,57.0,250,4,0
65.0,99.0,280,5,0
63.0,77.0,292,3,0
55.0,87.0,277,2,0
74.0,56.0,290,2,0
58.0,84.0,247,4,0
71.0,72.0,287,3,0
83.0,37.0,273,4,0
63.0,52.0,264,2,0
56.0,61.0,266,3,0
88.0,55.0,268,3,0
82.0,55.0,289,2,0
69.0,72.0,301,3,0
57.0,54.0,286,4,0
75.0,69.0,253,3,0
60.0,98.0,279,2,0
96.0,92.0,262,4,0
75.0,67.0,280,2,0
100.0,61.0,279,3,0
92.0,97.0,282,2,0
84.0,93.0,277,4,0
82.0,77.0,281,3,0
74.0,42.0,275,3,0
21.0,39.0,277,4,0
62.0,64.0,261,3,0
54.0,48.0,268,2,0
55.0,97.0,273,4,0
84.0,55.0,266,3,0
61.0,56.0,284,2,0
64.0,53.0,283,3,0
92.0,51.0,260,2,0
86.0,87.0,283,2,0
60.0,74.0,271,3,0
86.0,92.0,273,3,0
55.0,51.0,274,3,0
54.0,58.0,277,3,0
49.0,90.0,268,2,0
98.0,72.0,272,4,0
55.0,55.0,283,3,0
64.0,50.0,282,3,0
54.0,53.0,269,2,0
58.0,45.0,272,2,0
57.0,37.0,259,4,0
65.0,64.0,276,3,0
60.0,40.0,283,4,0
59.0,45.0,276,2,0
77.0,50.0,275,2,0
55.0,49.0,278,3,0
50.0,60.0,278,2,0
43.0,77.0,281,3,0
58.0,84.0,279,4,0
66.0,68.0,285,3,0
70.0,80.0,268,4,0
82.0,54.0,275,3,0
49.0,49.0,260,3,0
99.0,79.0,276,3,0
96.0,73.0,290,3,0
70.0,57.0,262,2,0
22.0,89.0,288,5,0
91.0,52.0,277,2,0
18.0,76.0,295,4,0
84.0,68.0,263,3,0
66.0,38.0,285,5,0
49.0,65.0,268,4,0
88.0,89.0,261,3,0
69.0,91.0,278,5,0
83.0,75.0,273,3,0
56.0,84.0,265,4,0
95.0,77.0,270,2,0
56.0,100.0,281,2,0
93.0,73.0,289,4,0
84.0,52.0,268,4,0
84.0,48.0,250,2,0
52.0,65.0,269,3,0
98.0,80.0,301,2,0
66.0,64.0,277,4,0
92.0,49.0,264,2,0
71.0,80.0,263,3,0
65.0,92.0,293,2,0
23.0,47.0,280,5,0
71.0,97.0,268,2,0
21.0,65.0,267,6,0
70.0,72.0,283,3,0
90.0,50.0,282,2,0
60.0,52.0,273,3,0
58.0,63.0,264,3,0
73.0,72.0,271,2,0
56.0,67.0,279,3,0
97.0,57.0,276,3,0
92.0,91.0,276,2,0
77.0,68.0,284,2,0
97.0,81.0,280,2,0
70.0,69.0,268,2,0
78.0,82.0,288,2,0
77.0,87.0,273,4,0
66.0,53.0,262,3,0
25.0,98.0,264,5,0
89.0,87.0,272,6,0
15.0,66.0,278,4,0
26.0,91.0,273,2,0
74.0,58.0,277,4,0
52.0,83.0,249,2,0
95.0,62.0,276,2,0
66.0,82.0,295,3,0
79.0,66.0,278,3,0
98.0,94.0,273,3,0
40.0,37.0,269,2,0
100.0,68.0,272,2,0
71.0,79.0,301,3,0
48.0,45.0,277,2,0
76.0,100.0,267,2,0
61.0,62.0,266,4,0
74.0,90.0,278,4,0
24.0,94.0,273,5,0
79.0,97.0,267,2,0
75.0,98.0,272,2,0
60.0,98.0,279,3,0
72.0,95.0,288,3,0
100.0,60.0,268,3,0
55.0,88.0,278,3,0
30.0,98.0,270,4,0
89.0,59.0,274,4,0
84.0,84.0,269,3,0
67.0,64.0,292,4,0
15.0,48.0,271,6,0
59.0,75.0,278,2,0
50.0,59.0,283,2,0
23.0,68.0,285,3,0
95.0,58.0,262,2,0
31.0,53.0,268,3,0
47.0,55.0,277,3,0
26.0,95.0,272,5,0
55.0,64.0,279,4,0
89.0,58.0,256,2,0
88.0,68.0,280,2,0
98.0,62.0,290,2,0
96.0,48.0,276,2,0
85.0,65.0,280,3,0
96.0,85.0,288,3,0
85.0,88.0,269,4,0
59.0,93.0,292,2,0
51.0,50.0,254,2,0
50.0,75.0,266,2,0
53.0,59.0,290,3,0
44.0,83.0,286,2,0
99.0,55.0,260,2,0
73.0,83.0,260,3,0
51.0,71.0,271,2,0
50.0,84.0,272,2,0
52.0,76.0,278,2,0
74.0,74.0,259,2,0
69.0,89.0,282,2,0
22.0,65.0,280,5,0
49.0,89.0,275,2,0
70.0,57.0,287,3,0
68.0,63.0,270,3,0
66.0,84.0,265,2,0
99.0,58.0,278,3,0
88.0,59.0,276,2,0
20.0,54.0,283,3,0
56.0,44.0,292,3,0
68.0,85.0,274,2,0
85.0,60.0,255,3,0
95.0,95.0,266,3,0
60.0,77.0,273,3,0
61.0,53.0,263,3,0
55.0,55.0,276,4,0
64.0,78.0,286,5,0
64.0,60.0,285,3,0
87.0,54.0,274,2,0
20.0,90.0,268,4,0
99.0,64.0,279,2,0
96.0,70.0,285,3,0
53.0,65.0,287,3,0
70.0,39.0,283,4,0
68.0,61.0,275,3,0
96.0,48.0,275,3,0
64.0,64.0,273,3,0
86.0,65.0,282,3,0
87.0,84.0,276,3,0
53.0,56.0,279,2,0
72.0,98.0,279,2,0
83.0,59.0,274,4,0
97.0,54.0,278,2,0
92.0,76.0,259,2,0
82.0,95.0,275,6,0
59.0,56.0,275,2,0
84.0,95.0,286,3,0
71.0,84.0,275,2,0
49.0,98.0,272,3,0
78.0,61.0,284,3,0
84.0,81.0,279,2,0
85.0,96.0,290,5,0
87.0,93.0,275,3,0
94.0,84.0,283,3,0
82.0,97.0,269,3,0
78.0,78.0,290,3,0
47.0,55.0,294,4,0
50.0,48.0,278,3,0
75.0,82.0,257,3,0
36.0,39.0,259,3,0
91.0,61.0,271,3,0
87.0,68.0,254,3,0
97.0,94.0,274,3,0
71.0,65.0,285,3,0
83.0,65.0,283,2,0
42.0,51.0,291,4,0
53.0,51.0,278,3,0
56.0,88.0,291,3,0
26.0,70.0,273,6,0
53.0,49.0,274,2,0
99.0,73.0,292,2,0
48.0,43.0,278,3,0
91.0,50.0,285,4,1
76.0,79.0,263,2,1
67.0,80.0,292,4,1
58.0,60.0,263,3,1
57.0,78.0,269,3,1
55.0,57.0,281,6,1
79.0,49.0,274,2,1
48.0,98.0,282,6,1
68.0,69.0,291,3,1
19.0,64.0,262,4,1
99.0,48.0,262,3,1
30.0,76.0,264,2,1
81.0,85.0,290,3,1
58.0,74.0,281,3,1
74.0,61.0,285,2,1
59.0,74.0,268,2,1
46.0,63.0,280,6,1
58.0,43.0,287,2,1
77.0,95.0,268,4,1
79.0,77.0,298,2,1
51.0,95.0,262,2,1
70.0,58.0,283,3,1
84.0,73.0,281,4,1
19.0,90.0,260,2,1
90.0,52.0,281,3,1
19.0,91.0,265,3,1
96.0,53.0,284,3,1
87.0,100.0,281,3,1
50.0,89.0,276,3,1
88.0,58.0,261,4,1
55.0,99.0,286,3,1
89.0,86.0,279,2,1
58.0,69.0,267,3,1
58.0,96.0,264,2,1
34.0,88.0,271,6,1
54.0,65.0,281,4,1
59.0,54.0,266,3,1
88.0,96.0,276,3,1
72.0,69.0,266,3,1
79.0,75.0,275,3,1
51.0,73.0,276,3,1
84.0,84.0,271,4,1
95.0,67.0,262,2,1
58.0,88.0,281,4,1
69.0,98.0,274,3,1
17.0,64.0,273,5,1
81.0,72.0,276,3,1
41.0,50.0,277,3,1
12.0,42.0,268,2,1
71.0,60.0,276,3,1
32.0,69.0,281,4,1
83.0,98.0,284,4,1
74.0,92.0,285,3,1
67.0,85.0,281,3,1
85.0,56.0,258,3,1
49.0,75.0,288,3,1
70.0,74.0,277,3,1
44.0,58.0,257,3,1
50.0,87.0,282,2,1
63.0,74.0,290,2,1
87.0,77.0,273,3,1
82.0,53.0,286,3,1
97.0,89.0,278,3,1
90.0,81.0,268,2,1
41.0,50.0,261,2,1
58.0,94.0,273,2,1
77.0,50.0,261,2,1
89.0,75.0,280,3,1
64.0,72.0,287,3,1
31.0,79.0,285,4,1
60.0,88.0,298,3,1
20.0,100.0,287,4,1
13.0,60.0,286,5,1
95.0,90.0,264,2,1
15.0,96.0,275,6,1
22.0,98.0,279,3,1
33.0,51.0,281,3,1
23.0,96.0,260,4,1
85.0,79.0,281,2,1
79.0,57.0,267,2,1
60.0,60.0,274,3,1
89.0,74.0,281,3,1
65.0,92.0,275,3,1
61.0,70.0,247,3,1
40.0,79.0,242,5,1
49.0,57.0,278,3,1
95.0,75.0,281,2,1
85.0,100.0,260,2,1
24.0,39.0,271,5,1
85.0,99.0,270,4,1
99.0,98.0,278,2,1
49.0,49.0,258,2,1
56.0,73.0,275,3,1
65.0,66.0,277,4,1
62.0,68.0,289,5,1
78.0,68.0,274,3,1
54.0,70.0,260,2,1
61.0,77.0,276,2,1
49.0,99.0,285,4,1
29.0,85.0,290,6,1
64.0,79.0,270,2,1
93.0,94.0,258,2,1
16.0,66.0,284,6,1
68.0,85.0,270,3,1
71.0,80.0,282,4,1
62.0,82.0,283,5,1
74.0,75.0,278,3,1
81.0,50.0,263,3,1
20.0,82.0,273,5,1
51.0,91.0,270,3,1
55.0,99.0,283,3,1
45.0,41.0,261,2,1
91.0,61.0,257,3,1
73.0,59.0,267,5,1
98.0,88.0,286,2,1
62.0,65.0,279,3,1
57.0,62.0,266,4,1
99.0,57.0,294,4,1
82.0,68.0,283,3,1
24.0,81.0,281,5,1
84.0,73.0,282,3,1
90.0,55.0,276,3,1
13.0,73.0,262,5,1
60.0,67.0,273,2,1
72.0,87.0,276,2,1
68.0,61.0,265,3,1
51.0,72.0,274,2,1
74.0,58.0,268,2,1
86.0,73.0,274,3,1
85.0,51.0,267,3,1
63.0,85.0,279,3,1
74.0,87.0,287,3,1
60.0,50.0,272,3,1
69.0,82.0,277,2,1
56.0,96.0,256,2,1
50.0,67.0,294,3,1
84.0,50.0,281,2,1
93.0,48.0,277,6,1
12.0,50.0,284,4,1
52.0,58.0,278,3,1
60.0,54.0,280,2,1
71.0,100.0,263,4,1
21.0,81.0,261,4,1
15.0,84.0,264,6,1
38.0,55.0,282,6,1
27.0,86.0,282,5,1
86.0,64.0,277,2,1
17.0,52.0,278,5,1
66.0,69.0,270,2,1
95.0,51.0,289,4,1
59.0,92.0,293,3,1
49.0,61.0,304,3,1
90.0,88.0,291,4,1
98.0,81.0,270,4,1
52.0,100.0,280,3,1
12.0,95.0,286,3,1
91.0,67.0,282,3,1
99.0,62.0,266,2,1
49.0,80.0,280,2,1
92.0,51.0,271,3,1
21.0,84.0,269,2,1
89.0,90.0,263,3,1
84.0,81.0,285,2,1
72.0,68.0,272,3,1
57.0,46.0,272,3,1
90.0,69.0,260,3,1
59.0,75.0,288,2,1
97.0,69.0,278,3,1
56.0,85.0,283,2,1
78.0,59.0,288,3,1
64.0,72.0,262,4,1
58.0,90.0,269,3,1
68.0,58.0,272,2,1
82.0,73.0,277,4,1
83.0,78.0,282,3,1
49.0,49.0,277,3,1
57.0,95.0,264,3,1
66.0,93.0,265,3,1
78.0,60.0,278,2,1
55.0,80.0,264,3,1
98.0,62.0,268,4,1
89.0,51.0,277,3,1
67.0,83.0,283,3,1
100.0,49.0,290,3,1
67.0,44.0,276,2,1
20.0,98.0,283,3,1
71.0,87.0,283,3,1
65.0,91.0,290,3,1
82.0,82.0,270,2,1
48.0,89.0,261,3,0
96.0,90.0,274,3,0
52.0,63.0,286,2,0
24.0,78.0,279,5,0
92.0,95.0,265,4,0
66.0,89.0,279,3,0
93.0,68.0,274,3,0
77.0,59.0,265,3,0
60.0,48.0,257,4,0
78.0,49.0,287,3,0
60.0,53.0,308,3,0
31.0,100.0,274,5,0
49.0,68.0,296,3,0
33.0,95.0,268,3,0
76.0,91.0,282,2,0
65.0,63.0,262,3,0
88.0,75.0,253,3,0
52.0,92.0,278,6,0
48.0,50.0,269,4,0
20.0,59.0,286,4,0
93.0,84.0,257,3,0
55.0,92.0,296,2,0
73.0,64.0,274,4,0
57.0,56.0,260,3,0
63.0,80.0,276,3,0
23.0,88.0,267,6,0
93.0,53.0,265,2,0
78.0,86.0,279,3,0
75.0,73.0,275,3,0
61.0,82.0,278,3,0
36.0,97.0,276,3,0
59.0,67.0,272,3,0
78.0,63.0,284,3,0
93.0,53.0,278,2,0
67.0,72.0,294,3,0
52.0,63.0,268,2,0
69.0,95.0,290,2,0
